deck,deck_label,deck_title,deck_order,section,no,word,phonetic,word_family,meaning,example,tone,memory,deriv,syn,ant,similar
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,27,refute,/rɪˈfjuːt/,refute（v. 驳倒）→ refutation（n. 反驳）,v. 反驳；驳倒,refute a claim / theory | 驳倒主张/理论,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,28,discredit,/dɪsˈkredɪt/,credit（n. 信用）→ discredit（v. 使失去可信度）,v. 使失去可信度,discredit a theory / argument | 削弱理论/论点可信度,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,29,far from doing,,far from + doing,非但没有……,far from discrediting X | 非但没有驳倒X,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,30,plausibly,/ˈplɔːzəbli/,plausible（adj. 貌似合理的）→ plausibly（adv. 合理地）,adv. 合理地；说得通地,an argument can plausibly be made | 可以合理提出一个论点,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,31,forestall,/fɔːrˈstɔːl/,forestall（v. 预先阻止）→ forestalling（n./v-ing 预防）,v. 预先阻止；防止,forestall criticism / conflict | 预先阻止批评/冲突,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,32,determine,/dɪˈtɜːrmɪn/,determine（v. 确定）→ determinate（adj. 确定的）,v. 确定；查明；决定,determine whether / what... | 确定是否/什么……,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,33,readily,/ˈredɪli/,ready（adj. 准备好的）→ readily（adv. 容易地；乐意地）,adv. 容易地；乐意地；迅速地,readily available / understood | 容易获得/理解,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,34,confer,/kənˈfɜːr/,confer（v. 授予；商议）→ conference（n. 会议）,v. 授予；商议,confer rights on sb; confer with sb | 授予某人权利；与某人商议,GRE论证/法律判断,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,35,American Revolution,,revolution（n. 革命）→ revolutionary（adj. 革命的）,美国独立战争；美国革命,during / after the American Revolution | 在美国独立战争期间/之后,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,36,seal off,,seal（v. 密封）→ seal off（封锁）,封锁；隔绝,seal off A from B | 把A隔绝起来免受B侵入,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,37,encroachment,/ɪnˈkroʊtʃmənt/,encroach（v. 侵占）→ encroachment（n. 侵占）,n. 侵占；蚕食；侵犯,encroachment on land / rights | 对土地/权利的侵占,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,38,land-hungry,,land + hungry,渴望土地的,land-hungry settlers | 渴望土地的定居者,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,39,negotiate,/nɪˈɡoʊʃieɪt/,negotiate（v. 谈判）→ negotiation（n. 谈判）,v. 谈判；协商,negotiate with sb | 与某人谈判,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,40,integrity,/ɪnˈteɡrəti/,integer（n. 整数；完整体）→ integrity（n. 完整性；正直）,n. 完整性；正直；廉正,territorial integrity; judicial integrity | 领土完整；司法廉正,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,41,by contrast,,contrast（n./v. 对比）→ by contrast（相比之下）,相比之下,"By contrast, ... | 相比之下，……",美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,42,outbreak,/ˈaʊtbreɪk/,break out（爆发）→ outbreak（n. 爆发）,n. 爆发,the outbreak of war / revolution | 战争/革命爆发,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,43,allegedly,/əˈledʒɪdli/,allege（v. 声称）→ alleged（adj. 所谓的）→ allegedly（adv. 据称）,adv. 据称；所谓地,allegedly benevolent policies | 所谓仁慈的政策,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,44,benevolent,/bəˈnevələnt/,benevolent（adj. 仁慈的）→ benevolence（n. 善意）,adj. 仁慈的；善意的,benevolent policies / intentions | 善意政策/意图,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,45,portray,/pɔːrˈtreɪ/,portray（v. 描绘）→ portrayal（n. 描绘）,v. 描绘；描述,portray A as B | 把A描绘成B,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,46,ruthless,/ˈruːθləs/,ruth（n. 怜悯，少见）→ ruthless（adj. 无情的）,adj. 残酷的；无情的,ruthless land-grabbers / leaders | 残酷的土地掠夺者/领导者,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,47,land-grabber,,land + grabber,土地掠夺者,ruthless land-grabbers | 残酷的土地掠夺者,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,48,endorse,/ɪnˈdɔːrs/,endorse（v. 支持）→ endorsement（n. 支持；背书）,v. 支持；认可；背书,endorse a policy / claim | 支持政策/主张,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,49,rapacity,/rəˈpæsəti/,rapacious（adj. 贪婪掠夺的）→ rapacity（n. 贪婪）,n. 贪婪；掠夺性,endorse their rapacity | 支持他们的贪婪掠夺,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,50,prewar,/ˌpriːˈwɔːr/,pre-（之前）+ war（战争）→ prewar（adj. 战前的）,adj. 战前的,prewar efforts / policies | 战前努力/政策,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,51,effort,/ˈefərt/,effort（n. 努力）→ effortless（adj. 不费力的）,n. 努力；措施,efforts to do sth | 为做某事而作出的努力,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,52,lucrative,/ˈluːkrətɪv/,lucre（n. 钱财，少见）→ lucrative（adj. 有利可图的）,adj. 有利可图的；赚钱的,lucrative trade / opportunity | 有利可图的贸易/机会,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,53,revisionist,/rɪˈvɪʒənɪst/,revise（v. 修正）→ revision（n. 修正）→ revisionist（n./adj. 修正主义者/的）,n./adj. 修正主义者；修正主义的,revisionist historian / account | 修正主义历史学家/解释,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,54,resolve,/rɪˈzɑːlv/,resolve（v. 解决）→ resolution（n. 解决）,v. 解决；化解,resolve a dispute / conflict | 解决争论/冲突,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,55,dispute,/dɪˈspjuːt/,dispute（n./v. 争论）→ disputed（adj. 有争议的）,n./v. 争论；争议,a dispute over X | 关于X的争论,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,56,opposing,/əˈpoʊzɪŋ/,oppose（v. 反对）→ opposing（adj. 对立的）,adj. 对立的；相反的,opposing views / interpretations | 对立观点/解释,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,57,aggression,/əˈɡreʃən/,aggress（v. 攻击，少见）→ aggressive（adj. 攻击性的）→ aggression（n. 侵略）,n. 侵略；攻击性行为,acts of aggression | 侵略/攻击行为,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,58,unleash,/ʌnˈliːʃ/,leash（n. 绳索）→ unleash（v. 释放）,v. 释放；引发,unleash a wave of... | 引发一波……浪潮,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,59,unprecedented,/ʌnˈpresɪdentɪd/,precedent（n. 先例）→ unprecedented（adj. 无先例的）,adj. 前所未有的,unprecedented change / wave | 前所未有的变化/浪潮,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,60,expropriation,/eksˌproʊpriˈeɪʃən/,expropriate（v. 征用；剥夺）→ expropriation（n. 征用）,n. 征用；没收；剥夺土地/财产,expropriation of land | 土地征用/剥夺,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,61,venue,/ˈvenjuː/,venue（n. 地点；平台）,n. 地点；场所；平台,venue for debate; conference venue | 辩论平台；会议地点,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,62,ample,/ˈæmpəl/,ample（adj. 充足的）→ amplify（v. 扩大，相关但不必强记）,adj. 充足的；丰富的,ample evidence / opportunity | 充分证据/大量机会,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,63,draw / drew,/drɔː/; /druː/,draw（v. 得出；吸引）→ drew（过去式）→ drawn（过去分词）,v. 得出；招致；吸引,draw a conclusion; drew criticism | 得出结论；招致批评,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,64,premier,/prɪˈmɪr/,premier（adj. 首要的）→ premiere（n. 首映，注意不同词）,adj./n. 首要的；顶尖的；总理,premier venue / institution | 首要平台/顶尖机构,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,65,Prohibition-era,,prohibition（n. 禁止；禁酒令）+ era（时期）,禁酒令时期的,Prohibition-era efforts | 禁酒令时期的努力,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,66,devastating,/ˈdevəsteɪtɪŋ/,devastate（v. 摧毁）→ devastating（adj. 毁灭性的）,adj. 毁灭性的；沉重的,a devastating blow to X | 对X的沉重打击,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,67,blow,/bloʊ/,blow（n. 打击）,n. 打击,deal a blow to X | 对X造成打击,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,68,preeminence,/priˈemɪnəns/,eminent（adj. 杰出的）→ preeminent（adj. 卓越的）→ preeminence（n. 卓越）,n. 卓越；领先地位,achieve preeminence | 获得领先地位,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,69,circumstances,/ˈsɜːrkəmstænsɪz/,circumstance（n. 情况）→ circumstances（n. 情形）,n. 情况；环境；条件,under these circumstances | 在这些情况下,美国历史/原住民土地,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,70,extensive,/ɪkˈstensɪv/,extend（v. 延伸）→ extensive（adj. 广泛的）,adj. 大范围的；大量的,extensive repairs / evidence | 大规模维修/大量证据,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,71,repairs,/rɪˈperz/,repair（v./n. 修理）→ repairs（n. 维修工作）,n. 维修；修缮,extensive repairs | 大规模维修,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,72,preserved,/prɪˈzɜːrvd/,preserve（v. 保存）→ preserved（adj. 保存的）→ preservation（n. 保存）,adj. 保存下来的；保存完好的,preserved timbers / remains | 保存下来的木构件/遗骸,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,73,preserve,/prɪˈzɜːrv/,preserve（v. 保存）→ preservation（n. 保存）,v. 保存；保护,preserve historical remains | 保存历史遗迹,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,74,timbers,/ˈtɪmbərz/,timber（n. 木材）→ timbers（n. 木构件）,n. 木材；木构件,preserved timbers | 保存下来的木构件,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,75,wreck,/rek/,wreck（n./v. 残骸；破坏）→ wreckage（n. 残骸）,n. 残骸；沉船,the wreck’s timbers | 沉船的木构件,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,76,felled,/feld/,fell（v. 砍倒）→ felled（adj. 被砍倒的）,adj./v-ed 被砍倒的；砍伐的,felled trees / timbers | 被砍伐的树/木材,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,77,beams,/biːmz/,beam（n. 梁；光束）→ beams（n. 梁）,n. 梁；横梁；光束,wooden beams | 木梁,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,78,sap,/sæp/,sap（n. 树液）,n. 树液,green with sap; milkweed sap | 还带着树液；马利筋汁液,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,79,green with sap,,green（adj. 新鲜未干的）+ sap（n. 树液）,还带着树液的；刚砍下未干的,timbers green with sap | 还带树液的木材,沉船/木材/考古,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,80,threads,/θredz/,thread（n. 线；线索）→ threads（n. 脉络）,n. 线索；脉络；思路,narrative threads; thread of argument | 叙事线索；论证脉络,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,81,clandestine,/klænˈdestɪn/,clandestine（adj. 秘密的）,adj. 秘密的；暗中的,clandestine meetings / distributions | 秘密会议/秘密传播,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,82,fast-traveling,,fast + traveling,传播迅速的,fast-traveling secrets / rumors | 传播迅速的秘密/谣言,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,83,secrets,/ˈsiːkrəts/,secret（n./adj. 秘密）→ secrets（n. 秘密）,n. 秘密,fast-traveling secrets | 传播迅速的秘密,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,84,wide,/waɪd/,wide（adj. 宽的；广泛的）→ widely（adv. 广泛地）,adj. 广泛的；范围大的,wide distribution / range | 广泛传播/大范围,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,85,distribution,/ˌdɪstrɪˈbjuːʃən/,distribute（v. 分发；分布）→ distribution（n. 分发；分布）,n. 分发；传播；分布,distribution of manuscripts | 手稿传播,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,86,manuscripts,/ˈmænjəskrɪpts/,manuscript（n. 手稿）→ manuscripts（n. 手稿）,n. 手稿,clandestine manuscripts | 秘密流通的手稿,文学/手稿传播,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,87,conservationists,/ˌkɑːnsərˈveɪʃənɪsts/,conserve（v. 保护）→ conservation（n. 保护）→ conservationist（n. 保护主义者）,n. 自然保护主义者；环保人士,wildlife conservationists | 野生动物保护人士,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,88,depletion,/dɪˈpliːʃən/,deplete（v. 消耗；耗尽）→ depleted（adj. 被耗尽的）→ depletion（n. 耗尽）,n. 消耗；耗尽；减少,depletion of resources / habitats | 资源/栖息地减少,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,89,rapid depletion,,rapid + depletion,快速消耗；迅速减少,rapid depletion of resources | 资源迅速耗尽,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,90,glycosides,/ˈɡlaɪkəsaɪdz/,glycoside（n. 糖苷）→ glycosides（n. 糖苷类）,n. 糖苷类物质,glycosides in milkweed sap | 马利筋树液里的糖苷,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,91,milkweed,/ˈmɪlkwiːd/,milk + weed → milkweed（n. 马利筋）,n. 马利筋,lay eggs on milkweed | 在马利筋上产卵,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,92,range,/reɪndʒ/,range（n. 范围）→ ranging（adj. 范围为……的）,n. 分布范围；范围,within the butterfly’s range | 在蝴蝶分布范围内,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,93,lay eggs,,lay（v. 产卵；放置）→ laid（过去式/过去分词）,产卵,lay eggs on milkweed | 在马利筋上产卵,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,94,upon maturity,,mature（adj./v. 成熟）→ maturity（n. 成熟）,成熟后；一旦成熟,"upon maturity, butterflies travel... | 成熟后，蝴蝶迁徙……",生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,95,origin,/ˈɔːrɪdʒɪn/,origin（n. 起源）→ original（adj. 原始的）,n. 起源；来源；出生地,place of origin | 出生地/来源地,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,96,place of origin,,place + origin,出生地；来源地,determine its place of origin | 确定其出生地,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,97,given,/ˈɡɪvən/,give（v. 给）→ given（adj. 特定的）,adj. 特定的；指定的,in a given region | 在某一特定地区,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,98,from region to region,,region（n. 地区）→ regional（adj. 地区的）,因地区而异,differ from region to region | 因地区而异,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,99,will have done,,will + have + done,很可能已经……；将已经……,will have traveled from... | 很可能已经从……迁徙而来,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,100,sample,/ˈsæmpəl/,sample（n. 样本）→ sampling（n. 采样）,n. 样本,samples of hair | 毛发样本,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,101,habitat,/ˈhæbɪtæt/,habitat（n. 栖息地）→ habitation（n. 居住）,n. 栖息地,monkey habitat; wildlife habitat | 猴子栖息地；野生动物栖息地,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,102,associate,/əˈsoʊʃieɪt/,associate（v. 联系）→ association（n. 联系）,v. 联系；对应起来,associate A with B | 将A与B联系/对应起来,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,103,individual,/ˌɪndɪˈvɪdʒuəl/,individual（n./adj. 个体）→ individually（adv. 单独地）,adj./n. 个体的；个体,individual monkeys | 猴子个体,生物/帝王蝶/自然,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,104,strengthen,/ˈstreŋkθən/,strong（adj. 强的）→ strengthen（v. 加强）,v. 加强；支持,strengthen the argument | 加强论证,GRE题干表达,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,105,evaluate,/ɪˈvæljueɪt/,value（n. 价值）→ evaluate（v. 评估）→ evaluation（n. 评估）,v. 评估；判断,evaluate the argument | 评估论证,GRE题干表达,,,,,
reading,阅读词汇,GRE 阅读词汇,2,2026-09-05,106,be most useful to determine,,determine（v. 确定）→ determination（n. 确定）,最有助于确定,be most useful to determine in order to evaluate... | 为评估……最需要确定,GRE题干表达,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,1,provisional,/prəˈvɪʒənəl/,provision（n. 规定；准备）→ provisional（adj. 临时的；暂定的）→ provisionally（adv. 临时地）,adj. 临时的；暂定的,provisional agreement | 临时协议,中性-时间/状态,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,2,arcane,/ɑːrˈkeɪn/,arcane（adj. 晦涩的；神秘的）,adj. 晦涩的；神秘的,arcane knowledge | 深奥知识,中性-难懂/深奥,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,3,meretricious,/ˌmerəˈtrɪʃəs/,meretricious（adj. 华而不实的）→ meretriciousness（n. 华而不实）,adj. 华而不实的；俗艳的,meretricious appeal | 华而不实的吸引力,贬义-虚假/表面,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,4,redundant,/rɪˈdʌndənt/,redundant（adj. 多余的）→ redundancy（n. 冗余；多余）,adj. 冗余的；多余的,redundant details | 多余细节,贬义-重复/多余,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,5,unpropitious,/ˌʌnprəˈpɪʃəs/,propitious（adj. 有利的；吉祥的）→ unpropitious（adj. 不利的；不祥的）,adj. 不利的；不祥的,unpropitious conditions | 不利条件,贬义-不利/风险,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,6,rival,/ˈraɪvəl/,rival（n./v. 对手；匹敌）→ rivalry（n. 竞争）,n./v. 对手；匹敌,rival theory | 竞争理论,中性-竞争/对比,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,7,dogmatic,/dɔːɡˈmætɪk/,dogma（n. 教条）→ dogmatic（adj. 教条的；武断的）→ dogmatism（n. 教条主义）,adj. 教条的；武断的,dogmatic assertion | 武断断言,贬义-僵化/武断,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,8,anthropocentric,/ˌænθrəpoʊˈsentrɪk/,anthropocentrism（n. 人类中心主义）→ anthropocentric（adj. 以人类为中心的）,adj. 以人类为中心的,anthropocentric view | 人类中心主义观点,中性-立场/视角,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,9,pedestrian,/pəˈdestriən/,pedestrian（n. 行人；adj. 平淡的）,n. 行人；adj. 平淡的,pedestrian prose | 平淡无奇的散文,贬义-平庸/乏味,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,10,eventful,/ɪˈventfəl/,event（n. 事件）→ eventful（adj. 多事的）,adj. 多事的；事件多的,an eventful period | 多事时期,中性-事件/变化,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,11,perceptible,/pərˈseptəbəl/,perceive（v. 察觉）→ perceptible（adj. 可察觉的）→ perception（n. 感知）,adj. 可察觉的；明显的,a perceptible change | 可察觉的变化,中性-明显/感知,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,12,multifarious,/ˌmʌltəˈferiəs/,multifarious（adj. 多种多样的）→ multifariousness（n. 多样性）,adj. 多种多样的,multifarious causes | 多种原因,中性-多样/复杂,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,13,impecunious,/ˌɪmpɪˈkjuːniəs/,impecunious（adj. 贫穷的；拮据的）,adj. 贫穷的；拮据的,impecunious artists | 贫穷艺术家,贬义-贫穷/缺乏,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,14,vigorous,/ˈvɪɡərəs/,vigor（n. 活力；力度）→ vigorous（adj. 有力的；精力充沛的）,adj. 有力的；精力充沛的,vigorous debate | 激烈辩论,褒义-活力/力度,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,15,prudent,/ˈpruːdənt/,prudence（n. 谨慎）→ prudent（adj. 谨慎的）,adj. 谨慎的；慎重的,prudent decision | 谨慎决定,褒义-谨慎/理性,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,16,irenic,/aɪˈrenɪk/,irenic（adj. 促进和平的）,adj. 和平的；调停的,irenic tone | 和缓语气,褒义-和平/调和,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,17,officious,/əˈfɪʃəs/,officious（adj. 多管闲事的）→ officiousness（n. 多管闲事）,adj. 多管闲事的；过分殷勤的,officious interference | 多管闲事的干涉,贬义-干涉/冒犯,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,18,choleric,/ˈkɑːlərɪk/,choler（n. 怒气）→ choleric（adj. 易怒的）,adj. 易怒的；暴躁的,choleric temperament | 暴躁性情,贬义-情绪/易怒,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,19,presage,/ˈpresɪdʒ; prɪˈseɪdʒ/,presage（n./v. 预兆；预示）,n./v. 预兆；预示,presage disaster | 预示灾难,中性-预示/预测,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,20,occlude,/əˈkluːd/,occlude（v. 阻塞；封闭）→ occlusion（n. 阻塞）,v. 阻塞；封闭,occlude a passage | 阻塞通道,中性-阻塞/封闭,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,21,accentuate,/əkˈsentʃueɪt/,accent（n. 重音；强调）→ accentuate（v. 强调；突出）→ accentuation（n. 强调）,v. 强调；突出；加重,accentuate differences | 强调差异,中性-强调/突出,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,22,propitiate,/prəˈpɪʃieɪt/,propitiate（v. 安抚）→ propitiation（n. 安抚；和解）,v. 安抚；平息,propitiate opponents | 安抚反对者,中性-安抚/调和,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,23,predilection,/ˌpredlˈekʃən/,predilection（n. 偏爱；偏好）,n. 偏爱；偏好,a predilection for tradition | 对传统的偏爱,中性-偏好/倾向,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,24,specious,/ˈspiːʃəs/,specious（adj. 似是而非的）→ speciously（adv. 似是而非地）,adj. 似是而非的；表面合理的,specious argument | 似是而非的论证,贬义-虚假/误导,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,25,estimable,/ˈestɪməbəl/,esteem（v./n. 尊重）→ estimable（adj. 值得尊敬的）,adj. 值得尊敬的；可贵的,estimable qualities | 可贵品质,褒义-尊敬/价值,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,26,pervasive,/pərˈveɪsɪv/,pervade（v. 弥漫；遍及）→ pervasive（adj. 普遍的；弥漫的）,adj. 普遍的；弥漫的,pervasive influence | 普遍影响,中性-广泛/渗透,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,27,abject,/ˈæbdʒekt/,abject（adj. 卑微的；悲惨的）,adj. 悲惨的；卑微的,abject poverty | 赤贫,贬义-低下/悲惨,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,28,omniscient,/ɑːmˈnɪʃənt/,omniscience（n. 全知）→ omniscient（adj. 全知的）,adj. 全知的,omniscient narrator | 全知叙述者,中性-知识/视角,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,29,monolithic,/ˌmɑːnəˈlɪθɪk/,monolith（n. 巨石；单一庞然大物）→ monolithic（adj. 单一庞大的；统一僵化的）,adj. 单一庞大的；僵化的,monolithic institution | 单一僵化的机构,贬义-单一/僵化,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,30,opportunistic,/ˌɑːpərtuːˈnɪstɪk/,opportunity（n. 机会）→ opportunist（n. 机会主义者）→ opportunistic（adj. 机会主义的）,adj. 机会主义的；投机的,opportunistic behavior | 机会主义行为,贬义-投机/机会主义,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,31,assortment,/əˈsɔːrtmənt/,assort（v. 分类；归类）→ assortment（n. 分类；混合物）,n. 分类；混合物,an assortment of objects | 各种物品,中性-多样/集合,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,32,motley,/ˈmɑːtli/,motley（adj. 杂色的；混杂的）,adj. 混杂的；五花八门的,a motley collection | 杂乱集合,中性-混杂/多样,,,,,
cloze,填空词汇,GRE 填空词汇,3,2026-09-05,33,notable,/ˈnoʊtəbəl/,note（v. 注意）→ notable（adj. 显著的；n. 名人）,adj. 显著的；n. 名人,a notable exception | 显著例外,褒义-重要/显著,,,,,
